,file,sentence,word_labels
6,101039c4ce01493f,"After cooling naturally , the black precipitates were collected , washed with diluted hydrochloric acid and deionized water several times , and dried at 60 degC for 5 h in a vacuum oven .","O,B,B,O,O,B,B,O,B,O,B,O,B,B,I,O,B,B,B,I,O,O,B,O,O,O,O,O,O,O,O,B,B,O"
7,101039c4ce01493f,"Finally , the hierarchical hollow MoS2 nanotubes were obtained .","O,O,O,B,I,B,B,O,B,O"
8,101039c4ce01493f,MoS2 nanoflowers were obtained when the reagents were dissolved in 30 ml of absolute ethanol and 10 ml of deionized water with the other reaction conditions left unchanged .,"B,B,O,B,O,O,B,O,B,O,O,B,O,B,B,O,O,B,O,B,B,O,O,O,O,O,O,O,O"
0,101016jelectacta201412157,10 .,"O,O"
1,101016jelectacta201412157,1016/j .,"O,O"
2,101016jelectacta201412157,electacta .,"O,O"
3,101016jelectacta201412157,2014 .,"O,O"
4,101016jelectacta201412157,12 .,"O,O"
5,101016jelectacta201412157,157 Synthesis and electrochemical performance of ZnCo2O4 for lithium-ion battery application All of the chemicals in our synthesis were analytical grade and were used without further purification .,"O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O,O,B,I,O,O,B,O,O,O,O"
6,101016jelectacta201412157,"In a typical procedure , zinc acetate dihydrate and cobalt (II ) acetate tetrahydrate with a Zn/Co molar ratio of 1:2 were added to a ball mill .","O,O,O,O,O,B,I,I,O,B,I,I,I,I,O,O,B,B,I,O,O,O,B,O,O,B,I,O"
7,101016jelectacta201412157,Citric acid with a 120% mole fraction relative to the Zn and Co was then added into the ball mill .,"B,I,O,O,B,B,I,O,O,O,B,O,B,O,O,B,O,O,B,I,O"
8,101016jelectacta201412157,"After adding a suitable volume of water , the ball mill was run for 4 h at 500 rpm to obtain the precursor .","O,B,O,B,I,O,B,O,O,B,I,O,B,O,O,O,O,O,O,O,O,O,B,O"
9,101016jelectacta201412157,"Then , the resultant mixture was dried at 80 degC in air , and the wine red precursor powder was collected and heat-treated in a muffle furnace at 400 degC and 500 degC , with the products designated as 400-ZCO and 500-ZCO , respectively .","O,O,O,O,B,O,B,O,O,O,O,B,O,O,O,B,I,I,B,O,B,O,B,O,O,B,I,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
0,101002cctc201200482,10 .,"O,O"
1,101002cctc201200482,1002/cctc .,"O,O"
2,101002cctc201200482,"201200482 Catalytic Performance of Zeolite-Supported Vanadia in the Aerobic Oxidation of 5-hydroxymethylfurfural to 2 , 5-diformylfuran 5-Hydroxymethylfurfural (HMF; >99 % ) , acetonitrile (>=99 .","O,O,O,O,B,B,O,O,O,O,O,B,O,B,I,I,B,B,O,B,O,O,B,O,O"
3,101002cctc201200482,"9 % ) , toluene (anhydrous , 99 .","O,B,O,O,B,B,O,O,O"
4,101002cctc201200482,"8 % ) , α , α , α-trifluorotoluene (TFT ) (>=99 % ) , N , N-dimethylformamide (DMF; >=99 .","O,B,O,O,B,I,I,I,I,B,O,O,B,O,O,B,I,I,B,O,O"
5,101002cctc201200482,"9 % ) , ammonium metavanadate (>=99 % ) , oxalic acid (>=99 % ) , sodium nitrate (>=99 % ) , and anisole (99 % ) were acquired from Sigma-Aldrich .","O,B,O,O,B,I,O,B,O,O,B,I,O,B,O,O,B,I,O,B,O,O,O,B,O,B,O,O,B,O,B,O"
6,101002cctc201200482,Methyl isobutyl ketone (MIBK; >=98 % ) and dimethylsulfoxide (DMSO; >=99 % ) were purchased from Fluka .,"B,I,I,B,O,B,O,O,B,B,O,B,O,O,B,O,B,O"
7,101002cctc201200482,"2 , 5-Diformylfuran (DFF; 98 % ) was supplied by ABCR GmbH & Co .","B,I,I,B,O,B,O,O,B,O,B,I,I,I,O"
8,101002cctc201200482,Dioxygen (99 .,"B,O,O"
9,101002cctc201200482,"5 % ) was purchased from Air Liquide , Denmark .","O,O,O,O,B,O,B,I,I,I,O"
10,101002cctc201200482,"All NH4-zeolites were obtained from Zeolyst International , USA .","O,B,O,B,O,B,I,I,I,O"
11,101002cctc201200482,Vanadium oxide (99 .,"B,I,O,O"
12,101002cctc201200482,8 % ) was acquired from Chr .,"O,B,O,O,B,O,B,O"
13,101002cctc201200482,Gerner-Jensen .,"B,O"
14,101002cctc201200482,All chemicals were used as received .,"O,O,O,B,O,O,O"
15,101002cctc201200482,"Commercial NH4-ZSM-5 (Si/Al=15 ) , NH4-beta (Si/Al=25 ) , NH4-mordenite (Si/Al=10 ) and NH4-Y (Si/Al=12 ) zeolites were initially calcined at 550 degC for 5 h to obtain the H-ZSM-5 , H-beta , H-mordenite , and H-Y supports , respectively .","B,B,B,O,O,B,B,O,O,B,B,O,O,B,B,O,B,O,O,B,O,O,O,O,O,O,O,B,O,B,O,B,O,B,O,O,B,O,O,O,O"
16,101002cctc201200482,"Vanadia supported on zeolite catalysts with 1-10 wt % V2O5 were prepared by wet impregnation of the supports with vanadium oxalate solution , by a procedure adopted from the literature .","B,O,O,B,B,O,O,B,I,B,O,B,O,B,I,O,O,O,O,B,I,B,O,O,O,O,O,O,O,O,O"
17,101002cctc201200482,"44 In a typical experiment to prepare 3 wt % zeolite-supported vanadia catalyst , 1 .","B,O,O,O,O,O,B,O,B,I,B,B,B,O,O,O"
18,101002cctc201200482,75 mL of NH4VO3/oxalic acid aqueous solution (0 .,"O,B,O,B,I,B,I,O,O"
19,101002cctc201200482,"378 M , prepared from ammonium metavanadate and oxalic acid in the molar ratio 1:2 at 70 degC ) was added to 1 g of the zeolite using an incipient wetness impregnation technique .","O,B,O,O,O,B,I,O,B,I,O,O,B,I,O,O,O,O,O,O,B,O,O,B,O,O,B,O,O,B,I,I,O,O"
20,101002cctc201200482,"Once the impregnation was completed , the solids were dried at 120 degC for 8 h and then calcined at 500 degC for 5 h .","O,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
21,101002cctc201200482,The catalysts were named according to the nominal V2O5 loading in wt % and the support .,"O,B,O,B,O,O,O,O,B,O,O,B,I,O,O,O,O"
22,101002cctc201200482,"For the preparation of the Na-beta support , 10 g of NH4-beta were suspended in 300 mL of 1 M aqueous solution of NaNO3 .","O,O,B,O,O,B,O,O,O,B,O,B,O,B,O,O,B,O,O,B,B,I,O,B,O"
23,101002cctc201200482,The mixture was heated to 80 degC and stirred for 1 hour .,"O,B,O,B,O,O,O,O,B,O,O,O,O"
24,101002cctc201200482,"Afterwards , the zeolite was filtered and washed with distilled water .","O,O,O,B,O,B,O,B,O,B,B,O"
25,101002cctc201200482,This procedure was repeated twice .,"O,O,O,B,O,O"
26,101002cctc201200482,"Finally , the recovered Na-beta material was dried and then calcined at 500 degC for 5 h .","O,O,O,O,B,O,O,B,O,O,B,O,O,O,O,O,O,O"
0,101016jelectacta201504084,10 .,"O,O"
1,101016jelectacta201504084,1016/j .,"O,O"
2,101016jelectacta201504084,electacta .,"O,O"
3,101016jelectacta201504084,2015 .,"O,O"
4,101016jelectacta201504084,04 .,"O,O"
5,101016jelectacta201504084,084 Low temperature electrochemical performance of β-LixV2O5 cathode for lithium-ion batteries The LixV2O5 sample was prepared through a hydrothermal reaction followed by calcination treatment .,"O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O,B,I,O,O,O,O,O"
6,101016jelectacta201504084,All chemicals were used directly without further purification .,"O,O,O,O,O,O,O,O,O"
7,101016jelectacta201504084,"In a typical procedure , 0 .","O,O,O,O,O,O,O"
8,101016jelectacta201504084,1 g V2O5 and 3 .,"O,B,B,O,O,O"
9,101016jelectacta201504084,0 g LiNO3 were added into 33 mL de-ionized water with vigorously stirring at room temperature .,"O,B,B,O,B,O,O,B,B,B,O,O,B,O,B,I,O"
10,101016jelectacta201504084,The resultant orange-yellow suspension was then transferred into a 42 mL Teflon-lined stainless autoclave and kept in an oven at 220 degC for 24 h .,"O,O,O,B,O,O,B,O,O,O,B,B,I,B,O,B,O,O,B,O,O,O,O,O,O,O"
11,101016jelectacta201504084,"After cooling down naturally , the precursor was collected by centrifugation and washed with absolute ethanol for several times before drying .","O,B,O,O,O,O,B,O,B,O,B,O,B,O,B,B,O,B,I,O,B,O"
12,101016jelectacta201504084,The final product of LixV2O5 was obtained by calcining the precursor hydrate compound at 600 degC for 3 h under Ar atmosphere with a ramping rate of 5 degC /min .,"O,O,O,O,B,O,B,O,B,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
0,101016jelectacta201404084,10 .,"O,O"
1,101016jelectacta201404084,1016/j .,"O,O"
2,101016jelectacta201404084,electacta .,"O,O"
3,101016jelectacta201404084,2014 .,"O,O"
4,101016jelectacta201404084,04 .,"O,O"
5,101016jelectacta201404084,084 Significant influence of insufficient lithium on electrochemical performance of lithium-rich layered oxide cathodes for lithium ion batteries Li[Li1/3-2x/3Mn2/3-x/3Nix]O2 (x = 0 .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
6,101016jelectacta201404084,3 ) was prepared in two steps: formation of transition-metal hydroxide (Ni0 .,"O,O,O,B,O,O,O,O,O,O,O,B,I"
7,101016jelectacta201404084,35Mn0 .,"I,I"
8,101016jelectacta201404084,65 ( OH ) 2 ) and subsequent solid phase reaction of Ni0 .,"I,I,I,I,I,O,O,O,O,O,O,O,B,I"
9,101016jelectacta201404084,35Mn0 .,"I,I"
10,101016jelectacta201404084,75 ( OH ) 2 and Li2CO3 .,"I,I,I,I,I,O,B,O"
11,101016jelectacta201404084,"Specially , 8 .","O,O,O,O"
12,101016jelectacta201404084,74 g MnSO4*H2O (99% ) and 7 .,"O,B,B,B,O,O,O,O"
13,101016jelectacta201404084,"20 g NiSO4*6H2O (98% ) were dissolved into 400 ml H2O under magnetic stirring , and 10 ml ammonia hydroxide was then added as chelating agent .","O,B,B,B,O,O,B,O,O,B,B,O,O,B,O,O,O,B,B,I,O,O,B,O,B,I,O"
14,101016jelectacta201404084,"After being kept at 60 degC for 10 min , 100 ml aqueous solution containing 6 .","O,O,B,O,O,O,O,O,O,O,O,B,B,B,O,O,O"
15,101016jelectacta201404084,"4 g KOH (98% ) was slowly dropped , and the precipitation reaction was kept for 24 h .","O,B,B,B,O,O,O,B,O,O,O,O,O,O,B,O,O,O,O"
16,101016jelectacta201404084,The resulting precipitation was mixed completely with lithium carbonate (98% ) .,"O,O,B,O,B,O,O,B,I,B,O,O"
17,101016jelectacta201404084,"In this mixing , the precursors with 10 wt% excess lithium (E10 ) , 5 wt% excess lithium (E5 ) , stoichiometric lithium (ST ) , and 5 wt% deficient lithium (D5 ) were used .","O,O,O,O,O,B,O,O,B,O,B,O,O,O,O,B,O,B,O,O,O,B,B,O,O,O,O,O,B,O,B,O,O,O,B,O"
18,101016jelectacta201404084,"Four samples were obtained by calcining the mixture at 900 degC for 12 h , denoted as 900E10 , 900E5 , 900ST , and 900D5 , respectively .","O,B,O,B,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,101016jpowtec201311008,10 .,"O,O"
1,101016jpowtec201311008,1016/j .,"O,O"
2,101016jpowtec201311008,powtec .,"O,O"
3,101016jpowtec201311008,2013 .,"O,O"
4,101016jpowtec201311008,11 .,"O,O"
5,101016jpowtec201311008,"008 Synthesis , characterization of mesoporous silica powders and application to antibiotic remotion from aqueous solution .","O,O,O,O,O,B,B,B,O,O,O,B,I,O,O,O,O"
6,101016jpowtec201311008,"Effect of supported Fe-oxide on the SiO2 adsorption properties Cetyltrimethylammonium p-toluene sulfonate or tosylate (CTAT , MW = 455 .","O,O,O,O,O,O,B,O,O,B,I,I,O,B,B,O,O,O,O,O"
7,101016jpowtec201311008,"7 gmol- 1 ) , Pluronic F68 and tetraethyl orthosilicate (TEOS , 99% ) were purchased from Aldrich .","O,B,I,O,O,B,I,O,B,I,B,O,B,O,O,B,O,B,O"
8,101016jpowtec201311008,"Iron ( III ) nitrate nonahydrate , potassium hydroxide , potassium chloride , potassium nitrate , nitric acid , hydrochloric acid , sodium acetate , acetic acid , sodium carbonate , sodium hydrogen carbonate , disodium phosphate anhydrous , and monosodium phosphate anhydrous were obtained from Anedra .","B,I,I,I,I,I,O,B,I,O,B,I,O,B,I,O,B,I,O,B,I,O,B,I,O,B,I,O,B,I,O,B,I,I,O,B,I,B,O,O,B,I,I,O,B,O,B,O"
9,101016jpowtec201311008,All chemicals were of analytical grade and used as received .,"O,B,O,O,B,I,O,B,O,O,O"
10,101016jpowtec201311008,Doubly distilled water was used for the preparation of solutions .,"B,I,B,O,B,O,O,B,O,B,O"
11,101016jpowtec201311008,Mesoporous silica was prepared using a procedure similar to that described in an earlier work [12] .,"B,B,O,B,O,O,O,O,O,O,O,O,O,O,O,B,O"
12,101016jpowtec201311008,"Briefly , 11 .","O,O,O,O"
13,101016jpowtec201311008,6 mL of TEOS were mixed with 2 mL of water and stirred in an autoclave flask for 10 min at 500 rpm .,"O,B,O,B,O,B,O,O,B,O,B,O,B,O,O,B,I,O,O,O,O,O,O,O"
14,101016jpowtec201311008,"At the same time , 38 mL of CTAT-Pluronic F68 mixed solution were prepared with a 0 .","O,O,O,O,O,O,B,O,B,I,B,B,O,B,O,O,O,O"
15,101016jpowtec201311008,75:0 .,"O,O"
16,101016jpowtec201311008,25 M ratio by adding the desired amount of surfactants to water .,"O,B,I,O,B,O,B,I,O,B,O,B,O"
17,101016jpowtec201311008,This mixture was stirred in a conical flask at 35 degC to form a transparent template solution and then it was left at room temperature .,"O,B,O,B,O,O,B,B,O,O,O,O,B,O,B,B,B,O,O,O,O,B,O,B,I,O"
18,101016jpowtec201311008,"To obtain the mesoporous material , 20 mL of a 1 .","O,B,O,B,B,O,O,B,O,O,O,O"
19,101016jpowtec201311008,43 M HCl solution were added drop by drop to the TEOS solution under stirring and 2 min later the surfactant solution was incorporated .,"O,B,B,B,O,B,B,I,I,O,O,B,B,O,B,O,O,O,O,O,B,B,O,B,O"
20,101016jpowtec201311008,"The resulting gel , whose composition was 1 TEOS:0 .","O,O,B,O,O,O,O,O,B,O"
21,101016jpowtec201311008,53 HCl:0 .,"O,B,O"
22,101016jpowtec201311008,011 CTAT:0 .,"O,B,O"
23,101016jpowtec201311008,"0037 F68 , was stirred for 5 min and then left for 48 h in an autoclave at 100 degC .","O,B,O,O,B,O,O,O,O,O,B,O,O,O,O,O,B,O,O,O,O"
24,101016jpowtec201311008,"After this , the gel was filtered and washed with distilled water and dried at room temperature .","O,O,O,O,B,O,B,O,B,O,B,B,O,B,O,B,I,O"
25,101016jpowtec201311008,"Finally , it was calcined in an air flux by increasing the temperature from room temperature to 540 degC with a heating rate of 2degCmin- 1 , and holding for 7 h at 540 degC .","O,O,O,O,B,O,O,B,B,O,B,O,B,O,B,I,O,O,O,O,O,B,I,O,O,O,O,O,B,O,O,O,O,O,O,O"
26,101016jpowtec201311008,Fe-SiO2 was synthesized by a simple batch equilibrium adsorption method .,"B,O,B,O,O,B,I,I,I,O,O"
27,101016jpowtec201311008,"In a beaker , 2 g of calcined SiO2 were mixed with 40 mL of a 0 .","O,O,B,O,O,B,O,B,B,O,B,O,O,B,O,O,O,O"
28,101016jpowtec201311008,13 M Fe ( NO3 ) 3 solution and stirred for 1 h at 600 rpm .,"O,B,B,I,I,I,I,B,O,B,O,O,O,O,O,O,O"
29,101016jpowtec201311008,"Then , the solid was filtered and washed with water and dried at room temperature .","O,O,O,B,O,B,O,B,O,B,O,B,O,B,I,O"
30,101016jpowtec201311008,"Finally , it was calcined in an air flux for 2 h at 540 degC .","O,O,O,O,B,O,O,B,B,O,O,O,O,O,O,O"
31,101016jpowtec201311008,The iron content on the silica support was 10 .,"O,B,O,O,O,B,O,O,O,O"
32,101016jpowtec201311008,3 mgg- 1 (1 .,"O,B,I,O,O"
33,101016jpowtec201311008,03 wt .,"O,B,I"
34,101016jpowtec201311008,"% ) , which was measured by UV-VIS spectroscopy using the thiocyanate colorimetric method [23] after extracting the Fe ( III ) ions from the solid with concentrated HNO3[24] .","I,O,O,O,O,B,O,B,I,O,O,O,O,O,B,O,B,O,B,I,I,I,I,O,O,O,O,B,B,O"
0,101039c5cy00124b,10 .,"O,O"
1,101039c5cy00124b,1039/c5cy00124b Low-temperature CO oxidation on CuO/CeO 2 catalysts: the significant effect of copper precursor and calcination temperature All chemicals were of analytical grade from Sinopharm Chemical Reagent Co .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,101039c5cy00124b,", Ltd (China ) and used without further purification .","O,O,O,O,O,O,O,O,O,O"
3,101039c5cy00124b,CuO/CeO2 catalysts were prepared by impregnating a commercial CeO2 support (SBET = 11 .,"B,B,O,B,O,B,O,O,B,B,O,O,O,O"
4,101039c5cy00124b,"1 m2 g-1 ) with an aqueous solution of Cu ( CH3COO ) 2 , Cu ( NO3 ) 2 , CuCl2 , or CuSO4 to obtain a Cu loading of 10 wt .","O,B,I,O,O,O,B,I,O,B,I,I,I,I,O,B,I,I,I,I,O,B,O,O,B,O,O,O,B,O,O,O,B,I"
5,101039c5cy00124b,% .,"I,O"
6,101039c5cy00124b,The CeO2 support was pre-treated at 120 degC for 4 h before use to remove the impurity adsorbed on the surface .,"O,B,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,101039c5cy00124b,"After being impregnated quiescently at room temperature (RT ) for 24 h , the sample was dried at 90 degC for 24 h , followed by calcination in static air at 500 or 800 degC for 4 h .","O,O,B,O,O,B,I,O,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,B,O,B,O,O,B,O,O,O,O,O,O,O,O,O"
8,101039c5cy00124b,"For comparison , CuO was prepared by thermal decomposition of Cu ( NO3 ) 2 at 500 degC for 4 h .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,101039c5cy00124b,"The prepared catalysts were denoted as CuO/CeO2 ( X ) -Y , where X and Y refer to precursor (A for acetate , N for nitrate , C for chloride , and S for sulfate ) and calcination temperature (500 or 800 degC ) , respectively .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,101016jjcis201505009,10 .,"O,O"
1,101016jjcis201505009,1016/j .,"O,O"
2,101016jjcis201505009,jcis .,"O,O"
3,101016jjcis201505009,2015 .,"O,O"
4,101016jjcis201505009,05 .,"O,O"
5,101016jjcis201505009,"009 Efficient activation of peroxymonosulfate by manganese oxide for the degradation of azo dye at ambient condition All chemicals were of analytical purity , which were obtained from Sinopharm Chemical Reagent Co .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,101016jjcis201505009,", Ltd .","O,O,O"
7,101016jjcis201505009,", China , and used without further purification .","O,O,O,O,O,O,O,O,O"
8,101016jjcis201505009,The MnOx catalysts were prepared using a simple coprecipitation method .,"O,B,B,O,B,O,O,O,B,I,O"
9,101016jjcis201505009,"In a typical procedure , Mn ( NO3 ) 2 (50% , v/v ) solution was diluted with deionized water to 2 .","O,O,O,O,O,B,I,I,I,I,B,O,B,O,B,O,B,O,B,B,O,O,O"
10,101016jjcis201505009,"5% , and then the pH of the solution was adjusted to 9 , 9 .","B,O,O,O,O,B,O,O,B,O,B,O,O,O,O,O"
11,101016jjcis201505009,"5 , 10 , 11 , and 13 by dropwise adding an aqueous solution NaOH (2 mol/L ) under magnetic stirring (200 rpm ) , respectively .","O,O,O,O,O,O,O,O,O,B,I,O,B,I,B,O,B,O,O,O,B,O,O,O,O,O,O"
12,101016jjcis201505009,The solution was kept stirring for half an hour .,"O,B,O,B,O,O,B,I,I,O"
13,101016jjcis201505009,"Subsequent precipitates were collected by centrifugation and washed with deionized water for three times , and were dried at 70 degC for 6 h .","O,B,O,B,O,B,O,B,O,B,B,O,B,I,O,O,O,B,O,O,O,O,O,O,O"
14,101016jjcis201505009,"The as-obtained samples were noted as M-9 , M-9 .","O,O,O,O,O,O,O,O,O,O"
15,101016jjcis201505009,"5 , M-10 , M-11 and M-13 , respectively .","O,O,O,O,O,O,O,O,O,O"
16,101016jjcis201505009,"The Mn-10 sample was chosen to be further calcined at 400 , 600 , 800 and 1000 degC with a heat rate of 10 degC /min followed by slow cooling to room temperature because precipitate was rarely generated when the pH of the solution was below 10 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
17,101016jjcis201505009,"The as-obtained samples were named hereinafter as M-10-400 , M-10-600 , M-10-800 and M-10-1000 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,101016jjssc200512036,10 .,"O,O"
1,101016jjssc200512036,1016/j .,"O,O"
2,101016jjssc200512036,jssc .,"O,O"
3,101016jjssc200512036,2005 .,"O,O"
4,101016jjssc200512036,12 .,"O,O"
5,101016jjssc200512036,036 High-temperature phase equilibria in the oxide systems SrFe1-xGaxO2 .,"O,O,O,O,O,O,O,O,O,O"
6,101016jjssc200512036,"5-SrFe1-xGaxO3 ( , 0 .","O,O,O,O,O"
7,101016jjssc200512036,"1 , 0 .","O,O,O,O"
8,101016jjssc200512036,2 ) The samples used in this study were prepared by solid-state reactions .,"O,O,O,B,O,O,O,O,O,B,O,B,I,O"
9,101016jjssc200512036,Starting materials were oxides Fe2O3 (99 .,"O,B,B,O,B,O,O"
10,101016jjssc200512036,"92% ) , Ga2O3 (99 .","B,O,O,B,O,O"
11,101016jjssc200512036,99% ) and strontium carbonate SrCO3 (99 .,"B,O,O,B,I,B,O,O"
12,101016jjssc200512036,94% ) .,"B,O,O"
13,101016jjssc200512036,The raw materials were weighed in desirable amounts and thoroughly mixed with a mortar and pestle with addition of ethanol .,"O,O,B,O,B,O,B,I,O,O,B,O,O,B,O,B,O,B,O,B,O"
14,101016jjssc200512036,The mixtures were pressed into pellets and fired at 900-1250 degC in air .,"O,B,O,B,O,B,O,B,O,O,O,O,B,O"
15,101016jjssc200512036,"The materials were crushed into powder , pressed and fired several times with a gradual increase in temperature before single-phase specimens were obtained .","O,B,O,B,O,B,O,B,O,B,B,I,O,O,O,O,O,O,O,O,O,O,O,O"
16,101016jjssc200512036,Phase purity and determination of the lattice parameters were carried out with X-ray powder diffraction ( λ = 1 .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
17,101016jjssc200512036,5 4 1 7 8 Å ) .,"O,O,O,O,O,O,O,O"
18,101016jjssc200512036,The lattice parameters were refined with the using of FullProf program [9] .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
19,101016jjssc200512036,A part of the synthesized materials was ball-milled in ethanol media and pressed into discs under 2 kbar uniaxial load .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
20,101016jjssc200512036,The disks were sintered in air at 1250 degC for 10 h to a density no less than 90% of theoretical .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
21,101016jjssc200512036,Rectangular bars 2x2x18 mm were cut from the sintered discs for the conductivity measurements .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,101016jelectacta201309128,10 .,"O,O"
1,101016jelectacta201309128,1016/j .,"O,O"
2,101016jelectacta201309128,electacta .,"O,O"
3,101016jelectacta201309128,2013 .,"O,O"
4,101016jelectacta201309128,09 .,"O,O"
5,101016jelectacta201309128,"128 Layered sodium titanate nanostructures as a new electrode for high energy density supercapacitors Analytical reagent grade NaOH (R&M Chemicals , India ) , titanium tetra isopropoxide (TTIP ) (Acros Organic , Germany ) and methanol were the starting materials .","O,B,B,I,B,O,O,O,O,O,O,O,O,O,B,I,I,B,B,I,O,O,O,O,B,I,I,B,O,B,I,O,O,O,O,B,O,O,O,O,O"
6,101016jelectacta201309128,Sodium titanate nanoflowers (STNFs ) were synthesized via hydrothermal reaction between NaOH and a mixture of TTIP and methanol .,"B,I,B,B,O,O,B,O,B,I,O,B,O,O,B,O,B,O,B,O"
7,101016jelectacta201309128,"In a typical synthesis , methanol (50 ml ) was added to TTIP (3 .","O,O,O,O,O,B,O,B,O,O,B,O,B,O,O"
8,101016jelectacta201309128,0 g ) and then heated up to ~67 degC with stirring .,"O,B,O,O,O,B,O,O,O,O,O,B,O"
9,101016jelectacta201309128,The above solution was hydrolyzed using distilled water (0 .,"O,O,B,O,B,O,B,B,O,O"
10,101016jelectacta201309128,72 g ) and subsequently heated for 30 min .,"O,B,O,O,O,B,O,O,O,O"
11,101016jelectacta201309128,"Upon completion of the hydrolysis , NaOH (20 ml , 5 wt% ) solution was added to the mixture which was then transferred to a Teflon-lined autoclave .","O,B,O,O,O,O,B,O,B,O,O,B,O,B,O,B,O,O,B,O,O,O,B,O,O,B,B,O"
12,101016jelectacta201309128,The hydrothermal reaction was carried out at 80 degC (STNF80C ) and 120 degC (STNF120C ) for 24 h .,"O,B,I,O,B,O,O,O,O,B,O,O,O,O,B,O,O,O,O,O"
13,101016jelectacta201309128,"Upon completion of the hydrothermal reaction , the precipitate was filtered and washed with distilled water until pH ~9-10 was attained .","O,B,O,O,B,I,O,O,B,O,B,O,B,O,O,B,O,B,O,O,O,O"
14,101016jelectacta201309128,"For Na free TiO2 , the STNF80C and the STNF120C samples were washed with 0 .","O,B,O,B,O,O,B,O,O,B,O,O,B,O,O,O"
15,101016jelectacta201309128,1 M HCl followed by distilled water until pH ~4 was obtained and subsequently dried at 70 degC for 1 h .,"O,B,B,O,O,B,B,O,B,O,O,O,O,O,B,O,O,O,O,O,O,O"
16,101016jelectacta201309128,The dried sample powder was then calcined at 500 degC for 3 h .,"O,B,O,B,O,O,B,O,O,O,O,O,O,O"
0,101016jjallcom201412037,10 .,"O,O"
1,101016jjallcom201412037,1016/j .,"O,O"
2,101016jjallcom201412037,jallcom .,"O,O"
3,101016jjallcom201412037,2014 .,"O,O"
4,101016jjallcom201412037,12 .,"O,O"
5,101016jjallcom201412037,037 Self-assembled graphene-wrapped SnO2 nanotubes nanohybrid as a high-performance anode material for lithium-ion batteries The Sn nanorod templates were prepared via a simple NaBH4 reduction process using SnCl4 as a reactant and poly ( diallyldimethylammonium chloride ) (PDDA ) as a soft template according to the previous report [41] .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,O,O,B,O,O,O,B,O,O,O,B,O,O,B,O,B,I,I,I,I,B,O,O,O,O,O,O,O,O,O,O,O,O"
6,101016jjallcom201412037,"Then , the SnO2-NTs/G nanohybrid was synthesized through a facile electrostatic attraction directed self-assembly approach using Sn nanorods as templates .","O,O,O,B,B,O,B,O,O,O,O,O,O,O,O,O,B,B,O,O,O"
7,101016jjallcom201412037,"Typically , the pristine Sn nanorods and graphene oxide (GO ) sheets (4:1 by weight ) were dispersed in distilled water , stirred for 12 h , and then the GO matrix was reduced by NaBH4 (weight ratio of 10:1 for NaBH4/GO ) .","O,O,O,O,B,B,O,B,I,B,O,B,O,B,I,O,O,B,O,B,B,O,B,O,O,O,O,O,O,O,B,B,O,B,O,B,B,I,O,O,O,B,O,O"
8,101016jjallcom201412037,"After the reaction was finished , the resulting product was washed with distilled water and ethanol , yielding the SnO2-NTs/G nanohybrid .","O,O,O,O,O,O,O,O,B,O,B,O,B,B,O,B,O,O,O,B,B,O"
0,101039c6ce01349j,10 .,"O,O"
